,vehicle_id,linha_gps,linha_gtfs,distance,trip_id,departure_time,arrival_time,trajectory_type,elapsed_time,average_speed,hour
19979,12742,42A,42A,21100.8,42A_1_U,2021-07-20 06:45:00,2021-07-20 07:35:00,1,50,25.3,2021-07-20 06:00:00
19980,12742,42A,42A,21100.8,42A_1_U,2021-07-20 10:50:00,2021-07-20 11:45:00,1,55,23.0,2021-07-20 10:00:00
19984,12742,42A,42A,21100.8,42A_1_U,2021-07-21 20:15:00,2021-07-21 22:15:00,1,120,10.6,2021-07-21 20:00:00
19985,12742,42A,42A,21100.8,42A_1_U,2021-07-22 02:15:00,2021-07-22 03:15:00,1,60,21.1,2021-07-22 02:00:00
19986,12742,42A,42A,21100.8,42A_1_U,2021-07-22 04:15:00,2021-07-22 05:20:00,1,65,19.5,2021-07-22 04:00:00
19987,12742,42A,42A,21100.8,42A_1_U,2021-07-22 06:15:00,2021-07-22 07:15:00,1,60,21.1,2021-07-22 06:00:00
19988,12742,42A,42A,21100.8,42A_1_U,2021-07-22 08:15:00,2021-07-22 09:20:00,1,65,19.5,2021-07-22 08:00:00
19989,12742,42A,42A,21100.8,42A_1_U,2021-07-22 10:15:00,2021-07-22 11:20:00,1,65,19.5,2021-07-22 10:00:00
19990,12742,42A,42A,21100.8,42A_1_U,2021-07-22 12:15:00,2021-07-22 13:20:00,1,65,19.5,2021-07-22 12:00:00
19991,12742,42A,42A,21100.8,42A_1_U,2021-07-22 14:20:00,2021-07-22 15:40:00,1,80,15.8,2021-07-22 14:00:00
19992,12742,42A,42A,21100.8,42A_1_U,2021-07-22 16:40:00,2021-07-22 17:40:00,1,60,21.1,2021-07-22 16:00:00
19994,12742,42A,42A,21100.8,42A_1_U,2021-07-25 16:05:00,2021-07-25 17:00:00,1,55,23.0,2021-07-25 16:00:00
19996,12742,42A,42A,21100.8,42A_1_U,2021-07-27 04:25:00,2021-07-27 05:30:00,1,65,19.5,2021-07-27 04:00:00
19997,12742,42A,42A,21100.8,42A_1_U,2021-07-27 06:25:00,2021-07-27 07:30:00,1,65,19.5,2021-07-27 06:00:00
20000,12742,42A,42A,21100.8,42A_1_U,2021-08-03 04:25:00,2021-08-03 05:30:00,1,65,19.5,2021-08-03 04:00:00
20001,12742,42A,42A,21100.8,42A_1_U,2021-08-03 06:25:00,2021-08-03 07:30:00,1,65,19.5,2021-08-03 06:00:00
20002,12742,42A,42A,21100.8,42A_1_U,2021-08-03 10:30:00,2021-08-03 11:40:00,1,70,18.1,2021-08-03 10:00:00
20004,12742,42A,42A,21100.8,42A_1_U,2021-08-04 01:35:00,2021-08-04 02:40:00,1,65,19.5,2021-08-04 01:00:00
20005,12742,42A,42A,21100.8,42A_1_U,2021-08-04 05:45:00,2021-08-04 06:45:00,1,60,21.1,2021-08-04 05:00:00
20006,12742,42A,42A,21100.8,42A_1_U,2021-08-04 16:40:00,2021-08-04 17:35:00,1,55,23.0,2021-08-04 16:00:00
20009,12742,42A,42A,21100.8,42A_1_U,2021-08-05 09:05:00,2021-08-05 10:05:00,1,60,21.1,2021-08-05 09:00:00
20010,12742,42A,42A,21100.8,42A_1_U,2021-08-05 12:55:00,2021-08-05 14:30:00,1,95,13.3,2021-08-05 12:00:00
20011,12742,42A,42A,21100.8,42A_1_U,2021-08-05 15:25:00,2021-08-05 16:30:00,1,65,19.5,2021-08-05 15:00:00
20012,12742,42A,42A,21100.8,42A_1_U,2021-08-05 17:25:00,2021-08-05 18:15:00,1,50,25.3,2021-08-05 17:00:00
20015,12742,42A,42A,21100.8,42A_1_U,2021-08-09 04:30:00,2021-08-09 05:25:00,1,55,23.0,2021-08-09 04:00:00
20016,12742,42A,42A,21100.8,42A_1_U,2021-08-09 12:20:00,2021-08-09 13:45:00,1,85,14.9,2021-08-09 12:00:00
20017,12742,42A,42A,21100.8,42A_1_U,2021-08-09 14:45:00,2021-08-09 15:50:00,1,65,19.5,2021-08-09 14:00:00
20018,12742,42A,42A,21100.8,42A_1_U,2021-08-11 14:40:00,2021-08-11 15:50:00,1,70,18.1,2021-08-11 14:00:00
20019,12742,42A,42A,21100.8,42A_1_U,2021-08-11 16:50:00,2021-08-11 17:45:00,1,55,23.0,2021-08-11 16:00:00
20022,12742,42A,42A,21100.8,42A_1_U,2021-08-13 01:30:00,2021-08-13 02:10:00,1,40,31.7,2021-08-13 01:00:00
20023,12742,42A,42A,21100.8,42A_1_U,2021-08-13 02:55:00,2021-08-13 04:05:00,1,70,18.1,2021-08-13 02:00:00
20024,12742,42A,42A,21100.8,42A_1_U,2021-08-13 05:05:00,2021-08-13 06:10:00,1,65,19.5,2021-08-13 05:00:00
20026,12742,46,46,28662.6,46_0_U,2021-07-15 02:55:00,2021-07-15 04:15:00,1,80,21.5,2021-07-15 02:00:00
20027,12742,46,46,28662.6,46_0_U,2021-07-15 06:10:00,2021-07-15 07:20:00,1,70,24.6,2021-07-15 06:00:00
20029,12742,46,46,28662.6,46_0_U,2021-07-17 02:25:00,2021-07-17 03:15:00,1,50,34.4,2021-07-17 02:00:00
20030,12742,46,46,28662.6,46_0_U,2021-07-17 04:45:00,2021-07-17 05:40:00,1,55,31.3,2021-07-17 04:00:00
20031,12742,46,46,28662.6,46_0_U,2021-07-17 06:50:00,2021-07-17 08:25:00,1,95,18.1,2021-07-17 06:00:00
20032,12742,46,46,28662.6,46_0_U,2021-07-17 12:35:00,2021-07-17 13:35:00,1,60,28.7,2021-07-17 12:00:00
20033,12742,46,46,28662.6,46_0_U,2021-07-17 14:55:00,2021-07-17 16:10:00,1,75,22.9,2021-07-17 14:00:00
20034,12742,46,46,28662.6,46_0_U,2021-07-17 17:40:00,2021-07-17 18:40:00,1,60,28.7,2021-07-17 17:00:00
20040,12742,46,46,28662.6,46_0_U,2021-07-23 03:05:00,2021-07-23 04:25:00,1,80,21.5,2021-07-23 03:00:00
20041,12742,46,46,28662.6,46_0_U,2021-07-23 06:25:00,2021-07-23 07:25:00,1,60,28.7,2021-07-23 06:00:00
20042,12742,46,46,28662.6,46_0_U,2021-07-23 11:50:00,2021-07-23 13:20:00,1,90,19.1,2021-07-23 11:00:00
20043,12742,46,46,28662.6,46_0_U,2021-07-23 14:55:00,2021-07-23 16:00:00,1,65,26.5,2021-07-23 14:00:00
20044,12742,46,46,28662.6,46_0_U,2021-07-23 17:55:00,2021-07-23 18:55:00,1,60,28.7,2021-07-23 17:00:00
20058,12742,46,46,28662.6,46_0_U,2021-08-12 17:10:00,2021-08-12 18:10:00,1,60,28.7,2021-08-12 17:00:00
20059,12742,46,46,28209.2,46_1_U,2021-07-15 01:55:00,2021-07-15 02:45:00,1,50,33.9,2021-07-15 01:00:00
20060,12742,46,46,28209.2,46_1_U,2021-07-15 04:35:00,2021-07-15 05:35:00,1,60,28.2,2021-07-15 04:00:00
20061,12742,46,46,28209.2,46_1_U,2021-07-15 07:30:00,2021-07-15 08:35:00,1,65,26.0,2021-07-15 07:00:00
20062,12742,46,46,28209.2,46_1_U,2021-07-17 01:15:00,2021-07-17 01:55:00,1,40,42.3,2021-07-17 01:00:00
20063,12742,46,46,28209.2,46_1_U,2021-07-17 03:35:00,2021-07-17 04:30:00,1,55,30.8,2021-07-17 03:00:00
20064,12742,46,46,28209.2,46_1_U,2021-07-17 05:55:00,2021-07-17 06:50:00,1,55,30.8,2021-07-17 05:00:00
20065,12742,46,46,28209.2,46_1_U,2021-07-17 08:25:00,2021-07-17 09:50:00,1,85,19.9,2021-07-17 08:00:00
20066,12742,46,46,28209.2,46_1_U,2021-07-17 11:15:00,2021-07-17 12:10:00,1,55,30.8,2021-07-17 11:00:00
20067,12742,46,46,28209.2,46_1_U,2021-07-17 13:55:00,2021-07-17 14:55:00,1,60,28.2,2021-07-17 13:00:00
20068,12742,46,46,28209.2,46_1_U,2021-07-17 16:25:00,2021-07-17 17:20:00,1,55,30.8,2021-07-17 16:00:00
20069,12742,46,46,28209.2,46_1_U,2021-07-17 18:55:00,2021-07-17 19:45:00,1,50,33.9,2021-07-17 18:00:00
20073,12742,46,46,28209.2,46_1_U,2021-07-23 02:10:00,2021-07-23 03:00:00,1,50,33.9,2021-07-23 02:00:00
20074,12742,46,46,28209.2,46_1_U,2021-07-23 05:10:00,2021-07-23 06:15:00,1,65,26.0,2021-07-23 05:00:00
20075,12742,46,46,28209.2,46_1_U,2021-07-23 07:35:00,2021-07-23 08:55:00,1,80,21.2,2021-07-23 07:00:00
20076,12742,46,46,28209.2,46_1_U,2021-07-23 13:35:00,2021-07-23 14:40:00,1,65,26.0,2021-07-23 13:00:00
20077,12742,46,46,28209.2,46_1_U,2021-07-23 16:40:00,2021-07-23 17:35:00,1,55,30.8,2021-07-23 16:00:00
20095,12742,46,46,28209.2,46_1_U,2021-08-12 15:45:00,2021-08-12 16:40:00,1,55,30.8,2021-08-12 15:00:00
20096,12742,46,46,28209.2,46_1_U,2021-08-12 19:00:00,2021-08-12 19:45:00,1,45,37.6,2021-08-12 19:00:00
20130,12743,31,31,23718.4,31_1_U,2021-08-12 12:30:00,2021-08-12 13:20:00,1,50,28.5,2021-08-12 12:00:00
20131,12743,31,31,23718.4,31_1_U,2021-08-12 14:25:00,2021-08-12 15:50:00,1,85,16.7,2021-08-12 14:00:00
20145,12743,40A,40A,19873.2,40A_0_U,2021-07-15 21:20:00,2021-07-15 21:55:00,1,35,34.1,2021-07-15 21:00:00
20146,12743,40A,40A,19873.2,40A_0_U,2021-07-16 02:50:00,2021-07-16 03:50:00,1,60,19.9,2021-07-16 02:00:00
20147,12743,40A,40A,19873.2,40A_0_U,2021-07-16 05:20:00,2021-07-16 06:20:00,1,60,19.9,2021-07-16 05:00:00
20155,12743,40A,40A,19873.2,40A_0_U,2021-08-02 10:35:00,2021-08-02 11:10:00,1,35,34.1,2021-08-02 10:00:00
20182,12743,42A,42A,21270.2,42A_0_U,2021-07-23 04:35:00,2021-07-23 05:40:00,1,65,19.6,2021-07-23 04:00:00
20183,12743,42A,42A,21270.2,42A_0_U,2021-07-23 12:40:00,2021-07-23 13:40:00,1,60,21.3,2021-07-23 12:00:00
20185,12743,42A,42A,21270.2,42A_0_U,2021-07-29 04:45:00,2021-07-29 05:50:00,1,65,19.6,2021-07-29 04:00:00
20186,12743,42A,42A,21270.2,42A_0_U,2021-07-29 09:00:00,2021-07-29 09:55:00,1,55,23.2,2021-07-29 09:00:00
20187,12743,42A,42A,21270.2,42A_0_U,2021-07-29 13:20:00,2021-07-29 14:25:00,1,65,19.6,2021-07-29 13:00:00
20188,12743,42A,42A,21270.2,42A_0_U,2021-07-29 15:20:00,2021-07-29 16:30:00,1,70,18.2,2021-07-29 15:00:00
20191,12743,42A,42A,21270.2,42A_0_U,2021-08-05 12:35:00,2021-08-05 13:30:00,1,55,23.2,2021-08-05 12:00:00
20192,12743,42A,42A,21270.2,42A_0_U,2021-08-05 14:50:00,2021-08-05 15:50:00,1,60,21.3,2021-08-05 14:00:00
20194,12743,42A,42A,21270.2,42A_0_U,2021-08-10 02:40:00,2021-08-10 03:45:00,1,65,19.6,2021-08-10 02:00:00
20195,12743,42A,42A,21270.2,42A_0_U,2021-08-10 15:10:00,2021-08-10 16:15:00,1,65,19.6,2021-08-10 15:00:00
20196,12743,42A,42A,21270.2,42A_0_U,2021-08-10 17:10:00,2021-08-10 18:05:00,1,55,23.2,2021-08-10 17:00:00
20199,12743,42A,42A,21100.8,42A_1_U,2021-07-29 01:35:00,2021-07-29 02:45:00,1,70,18.1,2021-07-29 01:00:00
20203,12743,42A,42A,21100.8,42A_1_U,2021-08-05 17:45:00,2021-08-05 18:45:00,1,60,21.1,2021-08-05 17:00:00
20204,12743,42A,42A,21100.8,42A_1_U,2021-08-10 06:00:00,2021-08-10 07:05:00,1,65,19.5,2021-08-10 06:00:00
20206,12743,46,46,28662.6,46_0_U,2021-07-14 15:50:00,2021-07-14 17:00:00,1,70,24.6,2021-07-14 15:00:00
20216,12743,46,46,28662.6,46_0_U,2021-08-07 07:30:00,2021-08-07 08:45:00,1,75,22.9,2021-08-07 07:00:00
20229,12743,46,46,28209.2,46_1_U,2021-08-07 03:55:00,2021-08-07 05:10:00,1,75,22.6,2021-08-07 03:00:00
20238,13401,25A,25A,24959.6,25A_1_U,2021-07-18 10:50:00,2021-07-18 11:50:00,1,60,25.0,2021-07-18 10:00:00
20240,13402,10,10,38642.1,10_0_U,2021-08-12 16:45:00,2021-08-12 17:55:00,1,70,33.1,2021-08-12 16:00:00
20241,13402,10,10,38642.1,10_0_U,2021-08-12 20:20:00,2021-08-12 21:25:00,1,65,35.7,2021-08-12 20:00:00
20243,13402,10,10,39051.4,10_1_U,2021-08-12 18:30:00,2021-08-12 19:35:00,1,65,36.0,2021-08-12 18:00:00
20252,13402,12,12,31605.9,12_0_U,2021-07-16 02:55:00,2021-07-16 03:35:00,1,40,47.4,2021-07-16 02:00:00
20254,13402,12,12,31605.9,12_0_U,2021-08-02 03:20:00,2021-08-02 04:05:00,1,45,42.1,2021-08-02 03:00:00
20257,13402,12,12,31659.2,12_1_U,2021-07-16 01:55:00,2021-07-16 02:35:00,1,40,47.5,2021-07-16 01:00:00
20259,13402,12,12,31659.2,12_1_U,2021-08-02 02:15:00,2021-08-02 02:55:00,1,40,47.5,2021-08-02 02:00:00
20260,13402,12,12,31659.2,12_1_U,2021-08-02 04:45:00,2021-08-02 05:25:00,1,40,47.5,2021-08-02 04:00:00
20264,13402,13,13,24891.4,13_0_U,2021-07-14 04:15:00,2021-07-14 04:50:00,1,35,42.7,2021-07-14 04:00:00
20265,13402,13,13,24891.4,13_0_U,2021-07-14 06:15:00,2021-07-14 06:55:00,1,40,37.3,2021-07-14 06:00:00
20274,13402,13,13,24891.4,13_0_U,2021-07-21 03:50:00,2021-07-21 04:25:00,1,35,42.7,2021-07-21 03:00:00
20275,13402,13,13,24891.4,13_0_U,2021-07-21 06:00:00,2021-07-21 06:35:00,1,35,42.7,2021-07-21 06:00:00
20276,13402,13,13,24891.4,13_0_U,2021-07-21 12:20:00,2021-07-21 12:55:00,1,35,42.7,2021-07-21 12:00:00
20277,13402,13,13,24891.4,13_0_U,2021-07-21 14:25:00,2021-07-21 15:10:00,1,45,33.2,2021-07-21 14:00:00
20281,13402,13,13,24891.4,13_0_U,2021-07-23 13:45:00,2021-07-23 14:30:00,1,45,33.2,2021-07-23 13:00:00
20291,13402,13,13,24891.4,13_0_U,2021-07-30 03:40:00,2021-07-30 04:15:00,1,35,42.7,2021-07-30 03:00:00
20292,13402,13,13,24891.4,13_0_U,2021-07-30 13:00:00,2021-07-30 13:35:00,1,35,42.7,2021-07-30 13:00:00
20293,13402,13,13,24891.4,13_0_U,2021-07-30 14:45:00,2021-07-30 15:20:00,1,35,42.7,2021-07-30 14:00:00
20294,13402,13,13,24891.4,13_0_U,2021-07-30 16:10:00,2021-07-30 17:00:00,1,50,29.9,2021-07-30 16:00:00
20304,13402,13,13,24891.4,13_0_U,2021-08-10 12:10:00,2021-08-10 12:50:00,1,40,37.3,2021-08-10 12:00:00
20305,13402,13,13,24891.4,13_0_U,2021-08-11 04:15:00,2021-08-11 04:55:00,1,40,37.3,2021-08-11 04:00:00
20310,13402,13,13,24891.4,13_0_U,2021-08-13 03:15:00,2021-08-13 04:00:00,1,45,33.2,2021-08-13 03:00:00
20311,13402,13,13,24853.9,13_1_U,2021-07-14 03:20:00,2021-07-14 03:55:00,1,35,42.6,2021-07-14 03:00:00
20312,13402,13,13,24853.9,13_1_U,2021-07-14 05:10:00,2021-07-14 05:40:00,1,30,49.7,2021-07-14 05:00:00
20313,13402,13,13,24853.9,13_1_U,2021-07-14 07:25:00,2021-07-14 08:05:00,1,40,37.3,2021-07-14 07:00:00
20314,13402,13,13,24853.9,13_1_U,2021-07-15 01:35:00,2021-07-15 02:40:00,1,65,22.9,2021-07-15 01:00:00
20322,13402,13,13,24853.9,13_1_U,2021-07-21 04:40:00,2021-07-21 05:20:00,1,40,37.3,2021-07-21 04:00:00
20323,13402,13,13,24853.9,13_1_U,2021-07-21 06:50:00,2021-07-21 07:20:00,1,30,49.7,2021-07-21 06:00:00
20324,13402,13,13,24853.9,13_1_U,2021-07-21 13:05:00,2021-07-21 13:40:00,1,35,42.6,2021-07-21 13:00:00
20325,13402,13,13,24853.9,13_1_U,2021-07-21 16:50:00,2021-07-21 17:25:00,1,35,42.6,2021-07-21 16:00:00
20330,13402,13,13,24853.9,13_1_U,2021-07-23 14:35:00,2021-07-23 15:20:00,1,45,33.1,2021-07-23 14:00:00
20338,13402,13,13,24853.9,13_1_U,2021-07-30 02:45:00,2021-07-30 03:15:00,1,30,49.7,2021-07-30 02:00:00
20339,13402,13,13,24853.9,13_1_U,2021-07-30 04:25:00,2021-07-30 05:00:00,1,35,42.6,2021-07-30 04:00:00
20340,13402,13,13,24853.9,13_1_U,2021-07-30 06:35:00,2021-07-30 07:05:00,1,30,49.7,2021-07-30 06:00:00
20341,13402,13,13,24853.9,13_1_U,2021-07-30 13:40:00,2021-07-30 14:20:00,1,40,37.3,2021-07-30 13:00:00
20342,13402,13,13,24853.9,13_1_U,2021-07-30 15:30:00,2021-07-30 16:05:00,1,35,42.6,2021-07-30 15:00:00
20343,13402,13,13,24853.9,13_1_U,2021-07-30 17:10:00,2021-07-30 17:45:00,1,35,42.6,2021-07-30 17:00:00
20351,13402,13,13,24853.9,13_1_U,2021-08-10 13:00:00,2021-08-10 13:40:00,1,40,37.3,2021-08-10 13:00:00
20352,13402,13,13,24853.9,13_1_U,2021-08-10 15:00:00,2021-08-10 15:55:00,1,55,27.1,2021-08-10 15:00:00
20353,13402,13,13,24853.9,13_1_U,2021-08-10 16:50:00,2021-08-10 17:30:00,1,40,37.3,2021-08-10 16:00:00
20354,13402,13,13,24853.9,13_1_U,2021-08-11 05:20:00,2021-08-11 05:55:00,1,35,42.6,2021-08-11 05:00:00
20357,13402,13,13,24853.9,13_1_U,2021-08-13 02:40:00,2021-08-13 03:15:00,1,35,42.6,2021-08-13 02:00:00
20358,13402,13,13,24853.9,13_1_U,2021-08-13 04:20:00,2021-08-13 04:55:00,1,35,42.6,2021-08-13 04:00:00
20359,13402,18,18,19662.8,18_0_U,2021-07-13 03:25:00,2021-07-13 04:00:00,1,35,33.7,2021-07-13 03:00:00
20360,13402,18,18,19662.8,18_0_U,2021-07-13 04:40:00,2021-07-13 05:15:00,1,35,33.7,2021-07-13 04:00:00
20362,13402,18,18,19662.8,18_0_U,2021-07-20 13:30:00,2021-07-20 14:05:00,1,35,33.7,2021-07-20 13:00:00
20363,13402,18,18,19662.8,18_0_U,2021-07-20 14:55:00,2021-07-20 15:40:00,1,45,26.2,2021-07-20 14:00:00
20368,13402,18,18,19662.8,18_0_U,2021-08-03 13:30:00,2021-08-03 14:00:00,1,30,39.3,2021-08-03 13:00:00
20369,13402,18,18,19662.8,18_0_U,2021-08-03 15:00:00,2021-08-03 15:35:00,1,35,33.7,2021-08-03 15:00:00
20370,13402,18,18,19662.8,18_0_U,2021-08-03 16:40:00,2021-08-03 17:15:00,1,35,33.7,2021-08-03 16:00:00
20371,13402,18,18,19662.8,18_0_U,2021-08-05 13:25:00,2021-08-05 14:15:00,1,50,23.6,2021-08-05 13:00:00
20372,13402,18,18,19662.8,18_0_U,2021-08-05 15:00:00,2021-08-05 15:45:00,1,45,26.2,2021-08-05 15:00:00
20373,13402,18,18,19662.8,18_0_U,2021-08-05 16:40:00,2021-08-05 17:10:00,1,30,39.3,2021-08-05 16:00:00
20377,13402,18,18,19691.5,18_1_U,2021-07-13 02:40:00,2021-07-13 03:15:00,1,35,33.8,2021-07-13 02:00:00
20378,13402,18,18,19691.5,18_1_U,2021-07-13 04:00:00,2021-07-13 04:35:00,1,35,33.8,2021-07-13 04:00:00
20379,13402,18,18,19691.5,18_1_U,2021-07-13 05:15:00,2021-07-13 05:45:00,1,30,39.4,2021-07-13 05:00:00
20381,13402,18,18,19691.5,18_1_U,2021-07-20 14:15:00,2021-07-20 14:50:00,1,35,33.8,2021-07-20 14:00:00
20382,13402,18,18,19691.5,18_1_U,2021-07-20 16:00:00,2021-07-20 16:35:00,1,35,33.8,2021-07-20 16:00:00
20388,13402,18,18,19691.5,18_1_U,2021-08-03 14:15:00,2021-08-03 14:50:00,1,35,33.8,2021-08-03 14:00:00
20389,13402,18,18,19691.5,18_1_U,2021-08-03 15:35:00,2021-08-03 16:25:00,1,50,23.6,2021-08-03 15:00:00
20390,13402,18,18,19691.5,18_1_U,2021-08-03 17:15:00,2021-08-03 18:00:00,1,45,26.3,2021-08-03 17:00:00
20391,13402,18,18,19691.5,18_1_U,2021-08-05 14:15:00,2021-08-05 14:50:00,1,35,33.8,2021-08-05 14:00:00
20392,13402,18,18,19691.5,18_1_U,2021-08-05 15:55:00,2021-08-05 16:30:00,1,35,33.8,2021-08-05 15:00:00
20393,13402,18,18,19691.5,18_1_U,2021-08-05 17:15:00,2021-08-05 17:55:00,1,40,29.5,2021-08-05 17:00:00
20408,13402,20,20,30700.2,20_1_U,2021-07-16 04:35:00,2021-07-16 05:30:00,1,55,33.5,2021-07-16 04:00:00
20432,13402,22,22,6199.3,22_0_U,2021-07-26 02:25:00,2021-07-26 02:40:00,1,15,24.8,2021-07-26 02:00:00
20433,13402,22,22,6199.3,22_0_U,2021-07-26 03:05:00,2021-07-26 03:15:00,1,10,37.2,2021-07-26 03:00:00
20444,13402,22,22,6199.3,22_0_U,2021-08-02 06:20:00,2021-08-02 06:35:00,1,15,24.8,2021-08-02 06:00:00
20453,13402,22,22,6199.3,22_0_U,2021-08-10 03:25:00,2021-08-10 03:40:00,1,15,24.8,2021-08-10 03:00:00
20454,13402,22,22,6199.3,22_0_U,2021-08-10 04:05:00,2021-08-10 04:15:00,1,10,37.2,2021-08-10 04:00:00
20455,13402,22,22,6199.3,22_0_U,2021-08-10 05:20:00,2021-08-10 05:35:00,1,15,24.8,2021-08-10 05:00:00
20456,13402,22,22,6199.3,22_0_U,2021-08-11 03:50:00,2021-08-11 04:05:00,1,15,24.8,2021-08-11 03:00:00
20463,13402,22,22,6330.1,22_1_U,2021-07-19 15:20:00,2021-07-19 15:35:00,1,15,25.3,2021-07-19 15:00:00
20464,13402,22,22,6330.1,22_1_U,2021-07-19 18:15:00,2021-07-19 18:30:00,1,15,25.3,2021-07-19 18:00:00
20469,13402,22,22,6330.1,22_1_U,2021-07-21 07:55:00,2021-07-21 08:05:00,1,10,38.0,2021-07-21 07:00:00
20482,13402,22,22,6330.1,22_1_U,2021-07-25 10:35:00,2021-07-25 10:50:00,1,15,25.3,2021-07-25 10:00:00
20484,13402,22,22,6330.1,22_1_U,2021-07-26 02:50:00,2021-07-26 03:05:00,1,15,25.3,2021-07-26 02:00:00
20485,13402,22,22,6330.1,22_1_U,2021-07-26 03:35:00,2021-07-26 03:45:00,1,10,38.0,2021-07-26 03:00:00
20515,13402,22,22,6330.1,22_1_U,2021-08-10 03:15:00,2021-08-10 03:30:00,1,15,25.3,2021-08-10 03:00:00
20516,13402,22,22,6330.1,22_1_U,2021-08-10 03:50:00,2021-08-10 04:05:00,1,15,25.3,2021-08-10 03:00:00
20517,13402,22,22,6330.1,22_1_U,2021-08-10 04:20:00,2021-08-10 04:40:00,1,20,19.0,2021-08-10 04:00:00
20518,13402,22,22,6330.1,22_1_U,2021-08-10 05:05:00,2021-08-10 05:20:00,1,15,25.3,2021-08-10 05:00:00
20519,13402,22,22,6330.1,22_1_U,2021-08-11 03:35:00,2021-08-11 03:50:00,1,15,25.3,2021-08-11 03:00:00
20524,13402,25A,25A,25077.8,25A_0_U,2021-07-15 02:55:00,2021-07-15 03:45:00,1,50,30.1,2021-07-15 02:00:00
20525,13402,25A,25A,25077.8,25A_0_U,2021-07-15 04:50:00,2021-07-15 05:40:00,1,50,30.1,2021-07-15 04:00:00
20526,13402,25A,25A,25077.8,25A_0_U,2021-07-15 12:00:00,2021-07-15 12:40:00,1,40,37.6,2021-07-15 12:00:00
20527,13402,25A,25A,25077.8,25A_0_U,2021-07-15 14:10:00,2021-07-15 15:05:00,1,55,27.4,2021-07-15 14:00:00
20539,13402,25A,25A,25077.8,25A_0_U,2021-07-23 04:25:00,2021-07-23 05:10:00,1,45,33.4,2021-07-23 04:00:00
20541,13402,25A,25A,25077.8,25A_0_U,2021-07-25 04:10:00,2021-07-25 04:55:00,1,45,33.4,2021-07-25 04:00:00
20542,13402,25A,25A,25077.8,25A_0_U,2021-07-25 06:20:00,2021-07-25 07:05:00,1,45,33.4,2021-07-25 06:00:00
20543,13402,25A,25A,25077.8,25A_0_U,2021-07-25 08:40:00,2021-07-25 09:25:00,1,45,33.4,2021-07-25 08:00:00
20545,13402,25A,25A,25077.8,25A_0_U,2021-07-25 13:20:00,2021-07-25 14:00:00,1,40,37.6,2021-07-25 13:00:00
20546,13402,25A,25A,25077.8,25A_0_U,2021-07-25 15:40:00,2021-07-25 16:25:00,1,45,33.4,2021-07-25 15:00:00
20547,13402,25A,25A,25077.8,25A_0_U,2021-07-25 17:40:00,2021-07-25 18:20:00,1,40,37.6,2021-07-25 17:00:00
20559,13402,25A,25A,25077.8,25A_0_U,2021-08-08 03:55:00,2021-08-08 04:40:00,1,45,33.4,2021-08-08 03:00:00
20560,13402,25A,25A,25077.8,25A_0_U,2021-08-08 05:55:00,2021-08-08 06:45:00,1,50,30.1,2021-08-08 05:00:00
20561,13402,25A,25A,25077.8,25A_0_U,2021-08-08 08:00:00,2021-08-08 08:40:00,1,40,37.6,2021-08-08 08:00:00
20562,13402,25A,25A,25077.8,25A_0_U,2021-08-08 09:55:00,2021-08-08 10:40:00,1,45,33.4,2021-08-08 09:00:00
20563,13402,25A,25A,25077.8,25A_0_U,2021-08-08 11:55:00,2021-08-08 12:40:00,1,45,33.4,2021-08-08 11:00:00
20564,13402,25A,25A,25077.8,25A_0_U,2021-08-08 13:50:00,2021-08-08 14:35:00,1,45,33.4,2021-08-08 13:00:00
20570,13402,25A,25A,25077.8,25A_0_U,2021-08-12 11:15:00,2021-08-12 12:00:00,1,45,33.4,2021-08-12 11:00:00
20580,13402,25A,25A,24959.6,25A_1_U,2021-07-15 03:40:00,2021-07-15 04:45:00,1,65,23.0,2021-07-15 03:00:00
20581,13402,25A,25A,24959.6,25A_1_U,2021-07-15 05:40:00,2021-07-15 06:25:00,1,45,33.3,2021-07-15 05:00:00
20582,13402,25A,25A,24959.6,25A_1_U,2021-07-15 13:00:00,2021-07-15 13:45:00,1,45,33.3,2021-07-15 13:00:00
20583,13402,25A,25A,24959.6,25A_1_U,2021-07-15 15:15:00,2021-07-15 16:00:00,1,45,33.3,2021-07-15 15:00:00
20593,13402,25A,25A,24959.6,25A_1_U,2021-07-23 03:05:00,2021-07-23 04:15:00,1,70,21.4,2021-07-23 03:00:00
20594,13402,25A,25A,24959.6,25A_1_U,2021-07-23 05:30:00,2021-07-23 06:10:00,1,40,37.4,2021-07-23 05:00:00
20596,13402,25A,25A,24959.6,25A_1_U,2021-07-25 04:55:00,2021-07-25 05:55:00,1,60,25.0,2021-07-25 04:00:00
20597,13402,25A,25A,24959.6,25A_1_U,2021-07-25 07:20:00,2021-07-25 08:00:00,1,40,37.4,2021-07-25 07:00:00
20598,13402,25A,25A,24959.6,25A_1_U,2021-07-25 09:40:00,2021-07-25 10:20:00,1,40,37.4,2021-07-25 09:00:00
20599,13402,25A,25A,24959.6,25A_1_U,2021-07-25 14:20:00,2021-07-25 15:05:00,1,45,33.3,2021-07-25 14:00:00
20600,13402,25A,25A,24959.6,25A_1_U,2021-07-25 16:40:00,2021-07-25 17:25:00,1,45,33.3,2021-07-25 16:00:00
20601,13402,25A,25A,24959.6,25A_1_U,2021-07-25 18:40:00,2021-07-25 19:20:00,1,40,37.4,2021-07-25 18:00:00
